"","price","unit_size","land_size","age","todt","sales_year"
"29875",317600,118.544227600098,144.83576965332,19,0,2011
"29876",730912,347.828826904297,567.451538085938,96,0,2011
"29877",855000,343.741088867188,603.869506835938,50,0,2005
"29878",990000,678.19189453125,994.3408203125,1,0,2003
"29879",449900,272.3916015625,557.418029785156,50,0,2005
"29880",565128,310.667633056641,414.161560058594,1,0,2006
"29881",319000,154.683502197266,259.199371337891,0,0,2004
"29882",316875,198.812423706055,232.257507324219,1,0,2004
"29883",101400,185.620193481445,371.611999511719,37,0,2012
"29884",374000,153.289947509766,112.691337585449,7,0,2006
"29885",495000,135.26676940918,253.625183105469,32,0,2005
"29886",285000,95.8758926391602,343.741088867188,44,0,2004
"29887",519307,204.758209228516,299.519287109375,1,0,2007
"29888",256774,183.947937011719,404.128051757812,88,0,2008
"29889",309000,81.754638671875,263.380004882812,85,0,2005
"29890",290400,45.5224685668945,143.070617675781,85,0,2005
"29891",460000,115.942947387695,371.611999511719,41,0,2011
"29892",343000,117.057777404785,208.102722167969,34,0,2004
"29893",425000,118.915840148926,356.747528076172,66,0,2006
"29894",4e+05,186.177612304688,371.611999511719,28,0,2003
"29895",304200,137.496444702148,217.857528686523,1,0,2005
"29896",185000,66.8901596069336,124.397117614746,1,0,2004
"29897",257712,157.656387329102,130.064193725586,0,0,2003
"29898",329000,208.845947265625,229.470413208008,23,0,2005
"29899",395000,156.077041625977,528.33935546875,79,0,2004
"29900",465000,101.450073242188,418.063507080078,57,0,2012
"29901",1450000,593.278564453125,1270.9130859375,18,0,2005
"29902",375078,167.225402832031,158.678329467773,1,0,2004
"29903",351750,133.780319213867,229.005889892578,24,0,2004
"29904",438555,176.515701293945,260.128387451172,2,0,2007
"29905",209000,114.456497192383,222.967193603516,38,0,2008
"29906",160000,136.19580078125,464.515014648438,56,0,2011
"29907",499000,312.154083251953,338.166931152344,1,0,2003
"29908",375000,148.458999633789,232.257507324219,23,0,2008
"29909",275000,163.880889892578,270.069030761719,2,0,2003
"29910",425000,183.947937011719,168.154434204102,10,0,2008
"29911",342500,117.057777404785,167.225402832031,40,0,2010
"29912",312000,115.942947387695,82.1262512207031,15,0,2005
"29913",415000,138.982894897461,188.128570556641,36,0,2006
"29914",372000,141.212554931641,241.547805786133,28,0,2003
"29915",303211,159.793167114258,208.567230224609,1,0,2003
"29916",480000,231.328475952148,141.212554931641,5,0,2011
"29917",290000,143.070617675781,118.451324462891,8,0,2004
"29918",346800,229.656219482422,232.257507324219,100,0,2005
"29919",305000,124.861633300781,123.560989379883,16,0,2010
"29920",92000,343.369476318359,246.192947387695,83,0,2003
"29921",780000,408.773193359375,506.9716796875,9,0,2005
"29922",334620,185.805999755859,222.967193603516,0,0,2004
"29923",380000,65.032096862793,371.611999511719,73,0,2003
"29924",375000,157.935104370117,197.233062744141,14,0,2009
"29925",170100,86.8643035888672,185.805999755859,18,0,2008
"29926",375000,155.33381652832,105.537811279297,11,0,2012
"29927",4e+05,89.186882019043,371.611999511719,42,0,2012
"29928",505000,173.914413452148,248.515518188477,21,0,2007
"29929",344500,150.502853393555,297.289611816406,40,0,2010
"29930",369900,145.857711791992,221.109146118164,1,0,2005
"29931",429352,185.713104248047,234.11555480957,11,0,2008
"29932",450000,170.941513061523,278.709014892578,40,0,2005
"29933",525000,198.812423706055,566.708312988281,58,0,2003
"29934",180000,65.032096862793,172.799575805664,73,0,2003
"29935",161250,91.0449371337891,59.4579200744629,16,0,2003
"29936",352974,160.907989501953,241.547805786133,38,0,2008
"29937",4e+05,129.135177612305,265.330963134766,39,0,2009
"29938",155230,152.453826904297,525.645202636719,107,0,2008
"29939",750000,241.547805786133,414.347381591797,9,0,2010
"29940",685000,273.134826660156,459.591156005859,23,0,2012
"29941",293500,140.469329833984,224.360748291016,44,0,2004
"29942",4e+05,306.579895019531,371.611999511719,90,0,2005
"29943",2e+05,103.679748535156,232.257507324219,102,0,2003
"29944",492000,166.667984008789,386.476470947266,38,0,2003
"29945",362000,105.537811279297,257.527130126953,81,0,2006
"29946",370000,106.838447570801,371.611999511719,38,0,2003
"29947",345000,171.870544433594,287.44189453125,6,0,2008
"29948",125000,148.644805908203,260.128387451172,33,0,2011
"29949",465000,101.450073242188,520.256774902344,49,0,2004
"29950",295000,80.2681884765625,140.469329833984,18,0,2004
"29951",315000,116.871971130371,278.709014892578,11,0,2011
"29952",8e+05,267.560638427734,836.127014160156,32,0,2007
"29953",339690,218.322052001953,198.719512939453,1,0,2003
"29954",509600,92.9029998779297,371.611999511719,50,0,2005
"29955",369900,188.778900146484,148.458999633789,5,0,2008
"29956",60000,103.679748535156,204.851119995117,88,0,2003
"29957",3e+05,111.483596801758,163.50927734375,14,0,2007
"29958",335000,113.341659545898,236.716842651367,48,0,2008
"29959",420000,142.699005126953,371.611999511719,78,0,2003
"29960",320000,130.993225097656,144.464172363281,3,0,2005
"29961",583000,142.699005126953,378.48681640625,80,0,2005
"29962",315500,146.322219848633,165.367340087891,16,0,2010
"29963",340000,203.457565307617,174.193130493164,7,0,2008
"29964",360000,148.644805908203,256.040679931641,44,0,2009
"29965",298000,102.379104614258,325.160491943359,75,0,2005
"29966",425000,134.151931762695,371.611999511719,82,0,2007
"29967",290000,129.413879394531,343.741088867188,84,0,2004
"29968",450000,115.757141113281,371.611999511719,30,0,2005
"29969",383000,201.971115112305,232.257507324219,9,0,2008
"29970",575000,157.935104370117,353.217193603516,15,0,2005
"29971",485000,168.711853027344,241.547805786133,9,0,2008
"29972",344659,176.515701293945,204.386596679688,1,0,2004
"29973",340000,169.733779907227,371.611999511719,52,0,2012
"29974",4e+05,130.807418823242,380.902313232422,73,0,2003
"29975",590000,120.773902893066,371.611999511719,71,0,2006
"29976",485000,106.281028747559,412.860931396484,53,0,2008
"29977",525000,174.657638549805,371.611999511719,47,0,2012
"29978",290000,139.633209228516,83.5197982788086,22,0,2012
"29979",344760,152.360916137695,970.371826171875,1,0,2004
"29980",372500,86.9572067260742,250.838104248047,51,0,2011
"29981",505000,168.897659301758,325.160491943359,72,0,2007
"29982",372000,123.189376831055,241.733612060547,36,0,2006
"29983",247909,341.697235107422,1130.908203125,64,0,2004
"29984",510000,150.874465942383,371.611999511719,82,0,2012
"29985",330000,134.895156860352,1119.48120117188,96,0,2006
"29986",235000,86.9572067260742,107.395866394043,13,0,2005
"29987",243500,148.644805908203,61.7804946899414,11,0,2004
"29988",445000,83.6127014160156,631.740417480469,55,0,2010
"29989",515000,189.522125244141,1151.99719238281,56,0,2011
"29990",389900,101.450073242188,197.047256469727,30,0,2005
"29991",185500,108.696510314941,474.734344482422,75,0,2005
"29992",427500,170.941513061523,232.257507324219,14,0,2008
"29993",1050000,500.932983398438,696.772521972656,9,0,2004
"29994",450000,143.070617675781,380.902313232422,36,0,2006
"29995",220000,194.724685668945,529.547119140625,80,0,2010
"29996",650000,199.555648803711,929.030029296875,28,0,2003
"29997",288000,188.128570556641,164.252502441406,36,0,2011
"29998",250000,83.4268951416016,185.805999755859,78,0,2003
"29999",275000,74.8798217773438,464.515014648438,79,0,2004
"30000",290000,62.8024291992188,371.611999511719,44,0,2004
"30001",304500,142.699005126953,378.48681640625,78,0,2003
"30002",375000,114.828109741211,227.612350463867,38,0,2008
"30003",375000,216.742706298828,417.227386474609,78,0,2003
"30004",510000,200.670486450195,557.418029785156,35,0,2005
"30005",265000,111.483596801758,117.057777404785,6,0,2003
"30006",435000,93.924934387207,418.063507080078,55,0,2005
"30007",328000,173.728607177734,98.477180480957,18,0,2009
"30008",189900,59.829532623291,185.805999755859,79,0,2004
"30009",425000,126.719688415527,268.489685058594,40,0,2010
"30010",335000,126.348083496094,265.330963134766,38,0,2003
"30011",380000,150.967376708984,371.611999511719,68,0,2003
"30012",280000,117.986808776855,75.2514266967773,13,0,2003
"30013",475566,155.33381652832,200.670486450195,1,0,2006
"30014",385000,284.190277099609,371.611999511719,74,0,2004
"30015",5e+05,217.393020629883,237.831680297852,7,0,2006
"30016",279500,140.28352355957,52.0256805419922,9,0,2005
"30017",245000,80.6398010253906,380.902313232422,68,0,2003
"30018",212940,139.354507446289,179.767303466797,2,0,2003
"30019",353515,143.442230224609,118.915840148926,39,0,2009
"30020",375000,126.348083496094,292.923156738281,40,0,2005
"30021",345000,183.576324462891,535.399963378906,64,0,2009
"30022",365000,154.218978881836,185.805999755859,6,0,2010
"30023",275600,117.057777404785,223.710418701172,88,0,2008
"30024",341000,148.644805908203,227.612350463867,5,0,2004
"30025",470000,173.914413452148,239.225219726562,20,0,2006
"30026",226000,147.158355712891,222.967193603516,28,0,2003
"30027",275000,191.194366455078,510.966491699219,78,0,2003
"30028",460000,96.6191177368164,371.611999511719,63,0,2008
"30029",395000,182.554397583008,343.741088867188,86,0,2011
"30030",610000,93.6462249755859,557.418029785156,49,0,2004
"30031",494000,300.448303222656,371.611999511719,41,0,2006
"30032",448000,153.847366333008,232.257507324219,41,0,2006
"30033",260000,88.5365600585938,126.812591552734,20,0,2008
"30034",495000,232.257507324219,265.330963134766,0,0,2005
"30035",4e+05,97.5481491088867,371.611999511719,49,0,2009
"30036",787117,338.91015625,617.804931640625,0,0,2008
"30037",340000,187.292449951172,390.192596435547,49,0,2009
"30038",375000,222.967193603516,596.065673828125,94,0,2004
"30039",393500,118.915840148926,371.611999511719,75,0,2005
"30040",415000,195.096298217773,357.490753173828,2,0,2008
"30041",409989,112.226821899414,346.713989257812,77,0,2007
"30042",475000,62.8024291992188,557.418029785156,56,0,2006
"30043",467000,193.981460571289,208.753036499023,1,0,2007
"30044",3e+05,162.766052246094,325.160491943359,68,0,2008
"30045",391400,115.942947387695,246.192947387695,87,0,2007
"30046",142500,197.418869018555,359.813323974609,81,0,2011
"30047",410000,149.480926513672,120.773902893066,10,0,2010
"30048",235000,98.477180480957,55.4630928039551,19,0,2007
"30049",150000,202.621444702148,371.611999511719,48,0,2008
"30050",270000,139.354507446289,551.843811035156,45,0,2005
"30051",371000,118.17261505127,353.031402587891,96,0,2006
"30052",105000,142.327392578125,176.515701293945,0,0,2004
"30053",370000,197.325973510742,325.160491943359,65,0,2010
"30054",360500,212.562057495117,278.709014892578,33,0,2003
"30055",374000,123.560989379883,181.253753662109,10,0,2005
"30056",80000,132.108062744141,65.217903137207,16,0,2009
"30057",215000,48.3095588684082,92.9029998779297,104,0,2005
"30058",205000,172.985382080078,452.902130126953,78,0,2003
"30059",415000,206.894973754883,246.378753662109,5,0,2012
"30060",485000,243.034240722656,315.870208740234,61,0,2011
"30061",327000,142.699005126953,173.728607177734,31,0,2006
"30062",1e+05,115.942947387695,514.496826171875,105,0,2004
"30063",390000,133.780319213867,255.483245849609,34,0,2004
"30064",325000,139.354507446289,551.843811035156,47,0,2007
"30065",2111000,431.069915771484,10788.8251953125,27,0,2012
"30066",184000,86.306884765625,32.7947578430176,13,0,2009
"30067",460000,111.11198425293,371.611999511719,51,0,2006
"30068",4e+05,211.075622558594,348.386260986328,28,0,2003
"30069",435000,225.289779663086,376.257141113281,74,0,2004
"30070",259900,129.692581176758,278.709014892578,16,0,2004
"30071",420000,89.186882019043,371.611999511719,52,0,2011
"30072",625000,176.515701293945,561.134094238281,36,0,2006
"30073",326449,141.212554931641,118.915840148926,38,0,2008
"30074",390000,82.4978637695312,334.450805664062,55,0,2005
"30075",293959,136.102890014648,125.419052124023,0,0,2004
"30076",520000,194.445983886719,375.328125,42,0,2012
"30077",288400,130.064193725586,278.709014892578,86,0,2006
"30078",390000,109.625541687012,334.450805664062,84,0,2004
"30079",446160,173.171188354492,282.796722412109,1,0,2004
"30080",138000,89.186882019043,475.663360595703,89,0,2009
"30081",485000,222.967193603516,287.906402587891,9,0,2012
"30082",438000,221.109146118164,255.483245849609,5,0,2005
"30083",470000,205.687240600586,557.418029785156,15,0,2003
"30084",460000,96.6191177368164,408.773193359375,49,0,2009
"30085",247000,133.315811157227,106.188125610352,13,0,2003
"30086",294060,133.315811157227,121.888732910156,19,0,2009
"30087",250000,144.928680419922,260.128387451172,30,0,2005
"30088",344659,185.620193481445,254.275512695312,2,0,2003
"30089",490000,169.455078125,464.515014648438,43,0,2003
"30090",360500,169.826690673828,182.926010131836,11,0,2004
"30091",343500,133.780319213867,235.694915771484,35,0,2010
"30092",325000,131.922256469727,232.257507324219,99,0,2004
"30093",401700,86.213981628418,248.515518188477,93,0,2008
"30094",4e+05,189.336318969727,371.611999511719,46,0,2011
"30095",310000,148.551895141602,171.68473815918,1,0,2011
"30096",215000,167.225402832031,163.50927734375,5,0,2003
"30097",650000,92.9029998779297,743.223999023438,45,0,2005
"30098",4e+05,148.644805908203,412.489318847656,52,0,2012
"30099",289000,110.740379333496,131.086135864258,18,0,2007
"30100",450000,104.701683044434,464.515014648438,77,0,2007
"30101",206700,55.7417984008789,290.879302978516,74,0,2004
"30102",405000,418.156402587891,501.676208496094,81,0,2006
"30103",310000,137.496444702148,74.0436935424805,15,0,2004
"30104",240000,143.442230224609,510.966491699219,68,0,2003
"30105",399000,149.388031005859,325.160491943359,74,0,2004
"30106",423000,149.945434570312,235.787811279297,41,0,2006
"30107",271000,125.790664672852,46.4514999389648,11,0,2007
"30108",380000,126.348083496094,232.257507324219,34,0,2009
"30109",339625,123.746795654297,250.838104248047,46,0,2011
"30110",499900,501.676208496094,241.083282470703,1,0,2006
"30111",450000,109.811347961426,579.714721679688,47,0,2012
"30112",330000,173.728607177734,133.037094116211,22,0,2009
"30113",238000,95.8758926391602,120.03067779541,12,0,2003
"30114",376000,52.0256805419922,278.709014892578,84,0,2004
"30115",720000,116.221656799316,434.786041259766,55,0,2005
"30116",353682,157.935104370117,185.805999755859,1,0,2004
"30117",247200,133.780319213867,209.031753540039,33,0,2003
"30118",316875,130.064193725586,696.772521972656,1,0,2004
"30119",349800,155.519622802734,185.805999755859,13,0,2009
"30120",425000,213.305282592773,289.392852783203,2,0,2006
"30121",429900,88.2578506469727,513.660705566406,55,0,2005
"30122",460000,87.7004318237305,301.005706787109,69,0,2004
"30123",550000,135.26676940918,696.772521972656,70,0,2010
"30124",370750,136.753219604492,278.709014892578,87,0,2007
"30125",325000,98.1055679321289,63.9172630310059,19,0,2007
"30126",355000,102.564910888672,185.805999755859,20,0,2005
"30127",495000,247.029083251953,417.506072998047,29,0,2004
"30128",560900,201.785308837891,660.261596679688,94,0,2009
"30129",407500,201.042098999023,286.512847900391,23,0,2004
"30130",430000,90.3017196655273,371.611999511719,46,0,2006
"30131",430000,195.467910766602,371.611999511719,38,0,2003
"30132",6e+05,104.051361083984,772.581359863281,44,0,2004
"30133",350000,124.025505065918,278.709014892578,96,0,2006
"30134",385000,114.456497192383,204.386596679688,36,0,2006
"30135",485000,186.177612304688,408.773193359375,45,0,2005
"30136",320000,232.629104614258,371.611999511719,47,0,2012
"30137",405499,160.722183227539,232.257507324219,1,0,2003
"30138",550000,139.354507446289,367.524261474609,0,0,2003
"30139",230000,133.780319213867,232.257507324219,73,0,2003
"30140",339690,207.173690795898,213.676895141602,1,0,2003
"30141",195000,95.1326751708984,260.128387451172,10,0,2003
"30142",140000,99.5920181274414,427.353790283203,35,0,2010
"30143",255882,131.17903137207,124.861633300781,1,0,2004
"30144",352500,124.861633300781,580.643737792969,82,0,2012
"30145",232250,125.790664672852,46.4514999389648,11,0,2007
"30146",340000,177.258926391602,143.999649047852,17,0,2003
"30147",399000,110.368766784668,450.579559326172,49,0,2004
"30148",480000,143.070617675781,271.741271972656,10,0,2005
"30149",380000,102.657814025879,494.243957519531,52,0,2012
"30150",275000,150.502853393555,195.096298217773,13,0,2005
"30151",740000,307.880554199219,1058.90844726562,48,0,2008
"30152",3e+05,191.194366455078,183.576324462891,18,0,2007
"30153",550000,124.490020751953,371.611999511719,86,0,2006
"30154",395000,159.978973388672,301.748931884766,107,0,2008
"30155",349999,49.4243965148926,191.565979003906,76,0,2006
"30156",308000,125.790664672852,46.4514999389648,7,0,2007
"30157",415000,114.270690917969,213.676895141602,15,0,2007
"30158",707500,250.838104248047,517.005187988281,29,0,2004
"30159",385000,147.901580810547,343.741088867188,90,0,2010
"30160",355000,138.611282348633,200.670486450195,96,0,2006
"30161",990000,425.588653564453,1956.25842285156,2,0,2010
"30162",424875,176.515701293945,255.854858398438,32,0,2007
"30163",322371,136.102890014648,125.419052124023,1,0,2005
"30164",235000,44.2218284606934,260.128387451172,71,0,2006
"30165",270000,74.3224029541016,371.611999511719,77,0,2012
"30166",630000,241.547805786133,343.741088867188,12,0,2011
"30167",529490,195.375015258789,262.450988769531,2,0,2007
"30168",422000,133.037094116211,680.049987792969,48,0,2003
"30169",292000,105.352005004883,232.257507324219,98,0,2008
"30170",234000,110.554573059082,250.373580932617,46,0,2011
"30171",110008,99.0345993041992,55.7417984008789,15,0,2010
"30172",425000,134.523544311523,232.257507324219,43,0,2008
"30173",150000,102.843620300293,190.451156616211,85,0,2005
"30174",580000,96.6191177368164,464.515014648438,54,0,2009
"30175",235000,112.877143859863,520.256774902344,40,0,2005
"30176",410000,176.887313842773,192.309204101562,34,0,2007
"30177",398000,81.5688323974609,371.611999511719,52,0,2007
"30178",627500,209.589172363281,464.515014648438,27,0,2007
"30179",449000,186.549224853516,343.741088867188,76,0,2006
"30180",392000,163.50927734375,200.949188232422,10,0,2012
"30181",569900,238.66780090332,278.709014892578,5,0,2006
"30182",267000,100.335243225098,142.977722167969,12,0,2005
"30183",432250,153.197052001953,232.257507324219,33,0,2007
"30184",205000,100.335243225098,50.1676216125488,10,0,2003
"30185",382500,167.225402832031,234.11555480957,14,0,2007
"30186",275000,143.442230224609,118.915840148926,34,0,2004
"30187",471510,162.58024597168,164.995727539062,1,0,2006
"30188",429000,104.051361083984,222.967193603516,36,0,2006
"30189",375000,169.547973632812,105.90941619873,20,0,2009
"30190",345000,157.006072998047,102.750717163086,20,0,2010
"30191",330000,148.644805908203,144.928680419922,6,0,2005
"30192",590000,215.070449829102,353.031402587891,45,0,2005
"30193",436000,120.773902893066,636.385559082031,69,0,2009
"30194",268000,104.237167358398,65.032096862793,15,0,2004
"30195",210000,210.42529296875,167.689910888672,18,0,2012
"30196",425000,172.799575805664,220.180114746094,7,0,2010
"30197",1070000,288.278015136719,1523.60925292969,21,0,2006
"30198",385000,114.270690917969,222.967193603516,24,0,2009
"30199",169000,63.1740417480469,119.287452697754,13,0,2003
"30200",277000,125.790664672852,46.4514999389648,8,0,2009
"30201",225000,435.993774414062,659.146789550781,0,0,2003
"30202",580000,194.724685668945,362.321685791016,24,0,2004
"30203",330000,110.554573059082,275.921905517578,60,0,2004
"30204",780000,341.883026123047,891.868774414062,24,0,2004
"30205",1820631,512.824584960938,1765.15698242188,3,0,2009
"30206",575000,147.158355712891,348.386260986328,81,0,2006
"30207",350000,156.077041625977,185.805999755859,0,0,2007
"30208",315000,63.1740417480469,127.27710723877,17,0,2007
"30209",2e+05,135.26676940918,325.160491943359,106,0,2005
"30210",354900,144.37126159668,106.652641296387,1,0,2004
"30211",310000,187.292449951172,130.064193725586,3,0,2006
"30212",415000,118.915840148926,341.418518066406,51,0,2006
"30213",224900,194.353073120117,676.333862304688,88,0,2003
"30214",1e+05,201.599502563477,380.902313232422,33,0,2003
"30215",370000,125.976470947266,206.709167480469,96,0,2006
"30216",534378,249.909072875977,283.168334960938,2,0,2008
"30217",344760,118.915840148926,222.967193603516,37,0,2007
"30218",287000,121.795829772949,179.581497192383,1,0,2003
"30219",410000,135.26676940918,216.649795532227,30,0,2010
"30220",490000,241.547805786133,405.986114501953,43,0,2003
"30221",440000,104.422973632812,223.431716918945,79,0,2009
"30222",470000,111.11198425293,464.515014648438,51,0,2011
"30223",350000,108.324897766113,487.740753173828,57,0,2007
"30224",155000,137.12483215332,325.160491943359,65,0,2005
"30225",465000,195.096298217773,224.54655456543,9,0,2005
"30226",1210000,175.400863647461,614.274658203125,73,0,2003
"30227",537500,159.235748291016,353.031402587891,19,0,2010
"30228",319000,140.840942382812,98.1055679321289,17,0,2005
"30229",375000,137.12483215332,211.075622558594,29,0,2004
"30230",325000,156.077041625977,254.925827026367,33,0,2003
"30231",620000,218.322052001953,360.928161621094,0,0,2005
"30232",255500,124.768730163574,264.587738037109,95,0,2005
"30233",540000,105.166198730469,442.218292236328,109,0,2010
"30234",543745,329.526947021484,172.799575805664,1,0,2007
"30235",253000,71.3495025634766,71.3495025634766,16,0,2006
"30236",285000,120.773902893066,211.540130615234,22,0,2011
"30237",254000,127.091300964355,495.730407714844,108,0,2007
"30238",625000,148.273193359375,706.062805175781,65,0,2005
"30239",202800,307.323120117188,464.515014648438,43,0,2003
"30240",386500,142.699005126953,347.643035888672,46,0,2006
"30241",250000,137.031921386719,176.515701293945,69,0,2004
"30242",910000,422.708648681641,464.515014648438,2,0,2009
"30243",418700,120.95970916748,320.515350341797,19,0,2004
"30244",365000,106.281028747559,390.192596435547,50,0,2005
"30245",509451,156.820266723633,332.128234863281,1,0,2006
"30246",378000,135.26676940918,198.998229980469,17,0,2003
"30247",290000,94.3894500732422,353.031402587891,57,0,2007
"30248",480000,202.156921386719,256.412292480469,16,0,2010
"30249",458350,120.402290344238,232.257507324219,6,0,2007
"30250",267000,94.7610626220703,101.078460693359,15,0,2003
"30251",339200,134.709350585938,580.643737792969,101,0,2006
"30252",261004,162.673156738281,118.451324462891,1,0,2003
"30253",278000,125.419052124023,101.450073242188,15,0,2003
"30254",90000,99.9636306762695,239.689743041992,73,0,2003
"30255",1200000,647.998413085938,1412.12561035156,7,0,2006
"30256",235000,209.031753540039,232.257507324219,1,0,2007
"30257",465000,160.164764404297,214.141418457031,2,0,2008
"30258",543000,171.68473815918,371.611999511719,81,0,2006
"30259",222600,112.226821899414,110.368766784668,15,0,2004
"30260",246000,120.03067779541,188.128570556641,17,0,2003
"30261",110000,86.9572067260742,108.510704040527,104,0,2003
"30262",3e+05,111.855209350586,260.128387451172,102,0,2012
"30263",660742,225.754287719727,459.869842529297,3,0,2009
"30264",222000,125.790664672852,46.4514999389648,7,0,2003
"30265",375000,122.631958007812,249.16584777832,48,0,2008
"30266",427000,157.470581054688,207.173690795898,7,0,2006
"30267",375000,102.193298339844,278.709014892578,64,0,2004
"30268",471510,177.63053894043,222.967193603516,0,0,2009
"30269",376300,129.878387451172,232.257507324219,35,0,2005
"30270",349999,190.451156616211,205.315628051758,2,0,2003
"30271",391400,204.386596679688,282.8896484375,10,0,2004
"30272",395000,188.407287597656,241.083282470703,7,0,2004
"30273",415000,187.292449951172,234.11555480957,12,0,2009
"30274",245000,125.790664672852,46.4514999389648,6,0,2005
"30275",344659,168.711853027344,153.104141235352,1,0,2004
"30276",192000,95.9687957763672,185.805999755859,22,0,2012
"30277",250000,164.717025756836,163.50927734375,2,0,2010
"30278",537000,232.257507324219,579.714721679688,6,0,2006
"30279",305000,140.748046875,70.6062774658203,20,0,2006
"30280",385219,171.68473815918,184.133743286133,1,0,2004
"30281",259000,314.012145996094,371.611999511719,53,0,2003
"30282",267100,174.193130493164,148.644805908203,17,0,2007
"30283",115000,138.982894897461,371.611999511719,26,0,2010
"30284",405000,164.252502441406,287.999298095703,1,0,2005
"30285",360000,431.998962402344,580.643737792969,0,0,2009
"30286",490000,89.186882019043,534.563842773438,53,0,2008
"30287",310000,115.942947387695,124.861633300781,18,0,2005
"30288",129000,60.3869514465332,185.805999755859,72,0,2003
"30289",395000,120.402290344238,371.611999511719,80,0,2005
"30290",356529,134.151931762695,334.450805664062,78,0,2008
"30291",495000,112.877143859863,464.515014648438,55,0,2010
"30292",231200,125.790664672852,46.4514999389648,7,0,2003
"30293",185000,80.2681884765625,89.186882019043,17,0,2003
"30294",314239,143.070617675781,127.462913513184,1,0,2003
"30295",559000,164.252502441406,416.205444335938,65,0,2005
"30296",1400000,371.611999511719,394.744842529297,40,0,2005
"30297",4e+05,197.418869018555,738.578857421875,71,0,2011
"30298",173394,79.1533584594727,260.128387451172,84,0,2004
"30299",775000,301.005706787109,371.611999511719,77,0,2007
"30300",348800,111.483596801758,232.257507324219,3,0,2006
"30301",2e+05,139.354507446289,278.709014892578,93,0,2003
"30302",390000,136.009994506836,229.470413208008,31,0,2004
"30303",375000,91.0449371337891,132.386779785156,15,0,2007
"30304",335000,167.225402832031,139.354507446289,15,0,2010
"30305",580000,351.637847900391,557.418029785156,50,0,2010
"30306",420000,157.006072998047,371.611999511719,35,0,2005
"30307",417000,177.258926391602,186.2705078125,13,0,2008
"30308",160000,224.08203125,253.160675048828,14,0,2012
"30309",1170987,650.320983886719,836.127014160156,2,0,2007
"30310",3e+05,100.521049499512,399.48291015625,43,0,2003
"30311",1200000,427.353790283203,933.675170898438,9,0,2010
"30312",329000,134.709350585938,87.8862380981445,4,0,2010
"30313",263200,125.976470947266,136.567413330078,7,0,2005
"30314",317000,80.2681884765625,418.063507080078,38,0,2003
"30315",575000,222.967193603516,297.289611816406,4,0,2007
"30316",294167,109.625541687012,362.321685791016,95,0,2010
"30317",379000,177.258926391602,193.238235473633,7,0,2003
"30318",540000,224.453643798828,232.257507324219,14,0,2005
"30319",387000,78.4101333618164,167.225402832031,74,0,2004
"30320",315000,144.928680419922,97.6410522460938,7,0,2004
"30321",349800,52.9547080993652,232.257507324219,90,0,2005
"30322",650000,195.096298217773,836.127014160156,50,0,2005
"30323",467000,84.7275390625,390.192596435547,50,0,2005
"30324",525000,148.644805908203,334.729522705078,3,0,2004
"30325",865000,292.644439697266,740.901428222656,5,0,2004
"30326",606504,184.319549560547,200.856292724609,9,0,2010
"30327",407000,109.99715423584,261.057434082031,33,0,2008
"30328",330000,92.5313873291016,189.336318969727,18,0,2009
"30329",656771,239.689743041992,369.289428710938,3,0,2007
"30330",312000,114.270690917969,213.676895141602,39,0,2004
"30331",569201,329.526947021484,172.799575805664,2,0,2009
"30332",320000,183.947937011719,212.469161987305,24,0,2004
"30333",210000,86.306884765625,32.7947578430176,14,0,2010
"30334",775000,534.099365234375,711.172485351562,69,0,2004
"30335",1120075,387.962921142578,687.482177734375,2,0,2007
"30336",270000,122.817764282227,464.515014648438,84,0,2004
"30337",554946,196.7685546875,298.683135986328,3,0,2008
"30338",244000,72.0927276611328,191.380172729492,59,0,2004
"30339",385000,207.173690795898,250.094879150391,2,0,2003
"30340",360000,95.2255783081055,264.773559570312,79,0,2004
"30341",335000,173.728607177734,86.306884765625,14,0,2007
"30342",360000,157.935104370117,271.276763916016,10,0,2004
"30343",375000,161.651214599609,232.257507324219,7,0,2010
"30344",455000,185.991806030273,371.611999511719,33,0,2003
"30345",466440,154.218978881836,264.773559570312,2,0,2009
"30346",645000,90.5804214477539,538.83740234375,61,0,2006
"30347",382000,237.831680297852,464.515014648438,44,0,2004
"30348",309000,136.567413330078,139.354507446289,25,0,2011
"30349",344659,168.711853027344,153.104141235352,1,0,2004
"30350",215000,125.790664672852,46.4514999389648,8,0,2004
"30351",310000,126.348083496094,111.762306213379,21,0,2008
"30352",196500,110.740379333496,478.450439453125,82,0,2007
"30353",175000,214.327224731445,345.599151611328,36,0,2006
"30354",70000,202.900146484375,420.293182373047,64,0,2004
"30355",395000,185.805999755859,278.709014892578,28,0,2003
"30356",224094,148.551895141602,182.926010131836,5,0,2009
"30357",235000,134.523544311523,232.257507324219,99,0,2009
"30358",370000,167.225402832031,128.763565063477,4,0,2007
"30359",204500,217.950439453125,232.257507324219,64,0,2004
"30360",420000,148.644805908203,301.005706787109,43,0,2008
"30361",485000,126.348083496094,353.031402587891,74,0,2004
"30362",410000,204.386596679688,998.89306640625,48,0,2008
"30363",3e+05,89.186882019043,86.9572067260742,24,0,2010
"30364",430000,81.754638671875,371.611999511719,42,0,2007
"30365",530000,194.260177612305,371.611999511719,40,0,2005
"30366",535000,143.070617675781,394.094512939453,35,0,2005
"30367",3e+05,69.4914474487305,286.141235351562,82,0,2007
